RowNumber;CustomerId;Surname;CPF;CEP;CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary;Exited
4800;15656683;Johnson;9.79624E+11;2925531;551;France;Male;52;1;0;1;0;0;63584.55;1
4801;15679810;Chapman;5.24319E+11;1222915;690;France;Male;39;6;0;2;1;0;160532.88;0
4802;15606310;Birk;5.76109E+11;7504123;823;France;Male;71;5;149105.08;1;0;1;162683.06;0
4803;15756871;Capon;8.05381E+11;3051016;512;Spain;Male;39;3;0;1;1;0;134878.19;0
4804;15610002;Chidubem;4.21804E+11;1018536;802;Spain;Male;41;5;0;2;1;1;134626.3;0
4805;15567802;Childs;1.72578E+11;2233273;450;Spain;Female;34;2;0;2;1;0;175480.93;0
4806;15745452;Sun;4.68741E+11;4489749;651;Germany;Male;41;1;90218.11;1;1;0;174337.68;0
4807;15617252;Lung;4.29511E+11;2694620;697;France;Female;33;1;87347.7;1;1;0;172524.51;0
4808;15753248;Tao;6.28265E+11;3934735;611;France;Male;28;2;0;2;0;0;25395.83;0
4809;15610755;Napolitano;4.62174E+11;9199243;643;France;Female;33;0;137811.75;1;1;1;184856.89;0
4810;15662238;Davis;4.37449E+11;2770684;822;France;Male;37;3;105563;1;1;0;182624.93;0
4811;15799186;Sagese;8.80926E+11;3154102;632;France;Male;38;4;0;2;0;0;192505.62;0
4812;15686941;Hutchinson;5.45188E+11;9389641;575;Spain;Female;26;7;0;2;1;0;112507.63;0
4813;15601172;Nelson;9.18441E+11;1364286;672;France;Male;31;6;91125.75;1;1;0;177295.92;0
4814;15723858;Schiavone;1.59156E+11;1990343;517;Spain;Male;39;3;0;2;0;1;12465.51;0
4815;15615896;Chienezie;2.09853E+11;9689102;621;Spain;Male;39;8;0;2;1;0;36122.96;0
4816;15737647;Obioma;8.1328E+11;8206667;775;Germany;Female;77;6;135120.56;1;1;0;37836.64;0
4817;15582841;Butusov;4.0559E+11;7531227;600;France;Male;29;8;0;2;0;1;34747.43;0
4818;15760090;Pisano;7.82903E+11;2347465;640;France;Male;28;7;0;2;1;1;131097.9;0
4819;15588587;Stetson;9.72747E+11;3372758;752;France;Female;36;1;86837.95;1;1;1;105280.55;0
4820;15683157;Waring;6.76667E+11;6516345;613;France;Male;26;4;100446.57;1;0;1;149653.81;0
4821;15694209;Fanucci;7.05552E+11;7171441;484;France;Female;32;3;0;2;1;1;139390.99;0
4822;15655875;Thao;7.25183E+11;6487310;511;France;Female;33;3;0;2;1;0;132436.71;0
4823;15805704;Murphy;5.22901E+11;6345429;745;France;Female;32;2;0;4;0;1;179705.13;1
4824;15744789;McConnell;2.71514E+11;1717728;786;Spain;Female;32;6;114512.59;1;1;0;15796.66;0
4825;15799357;Armfield;1.95975E+11;5297760;727;France;Male;35;5;136364.46;1;0;0;142754.71;0
4826;15726153;Fanucci;1.48894E+11;6803636;622;France;Male;31;5;106260.67;1;1;1;2578.43;0
4827;15713346;Panina;8.82233E+11;6959304;794;France;Male;24;10;146126.75;1;1;1;88992.05;0
4828;15665053;Nixon;9.10551E+11;3590325;636;Spain;Male;52;4;111284.53;1;0;1;32936.44;1
4829;15592379;Walker;2.96773E+11;6952760;741;Spain;Female;42;9;121056.63;2;1;0;39122.58;0
4830;15692599;Chiemela;4.70509E+11;2513224;687;France;Male;34;5;128270.56;1;1;0;191092.62;0
4831;15620758;Martel;7.23483E+11;1424539;660;Spain;Male;30;4;0;2;1;0;129149.06;0
4832;15637428;Briggs;9.46866E+11;9218088;660;France;Male;35;7;0;2;1;0;13218.6;0
4833;15808389;Iheatu;3.99114E+11;1911578;617;France;Female;79;7;0;1;1;1;160589.18;0
4834;15807003;Jennings;8.04582E+11;6205507;762;France;Male;32;10;191775.65;1;1;0;179657.83;0
4835;15702912;Ch'en;8.52661E+11;6787938;752;Spain;Female;35;2;0;1;1;0;44335.54;1
4836;15590623;Kovalyov;2.96021E+11;6318764;561;Spain;Male;34;4;85141.79;2;1;1;29217.37;0
4837;15728078;Yeh;1.37316E+11;4494478;609;France;Male;26;10;126392.18;1;0;1;43651.49;0
4838;15708256;Chien;1.19401E+11;8708354;803;France;Male;28;3;0;2;1;0;159654;0
4839;15582335;Brown;4.62967E+11;6001258;556;France;Female;40;9;129860.37;1;0;0;17992.94;0
4840;15649150;Buddicom;8.57872E+11;9322584;531;France;Female;53;5;127642.44;1;1;0;141501.45;1
4841;15691647;McGregor;2.67107E+11;6781908;411;France;Female;35;2;0;2;1;1;93825.78;0
4842;15668270;Thompson;6.59542E+11;8990208;587;Germany;Female;44;5;125584.17;2;1;1;41852.24;1
4843;15624820;Ross;5.79424E+11;5592966;683;Spain;Male;56;7;50911.21;3;0;0;97629.31;1
4844;15736254;Ch'ang;2.43653E+11;4989364;654;France;Male;29;2;91955.61;1;1;0;37065.66;0
4845;15720814;Warren;7.30769E+11;5501414;670;Germany;Female;36;2;84266.44;2;0;0;38614.69;0
4846;15642997;Uspenskaya;4.42866E+11;2445089;655;France;Female;36;2;147149.59;1;1;1;87816.86;0
4847;15693200;King;8.75212E+11;9386560;752;France;Female;36;7;0;2;1;0;184866.86;0
4848;15624596;Trentini;7.29535E+11;9949845;534;France;Female;23;5;104822.45;1;0;1;160176.47;0
4849;15807167;Konovalova;6.88108E+11;5396896;635;France;Male;42;1;146766.72;2;0;1;164357.1;0
4850;15660301;Dellucci;8.04367E+11;1096605;491;Germany;Male;70;6;148745.92;2;1;1;17818.33;0
4851;15593094;Goddard;4.87347E+11;5111106;516;France;Male;27;9;0;1;1;0;142680.64;1
4852;15618239;Neumann;6.78565E+11;5804028;530;France;Female;48;0;0;1;1;0;85081.09;0
4853;15574137;Ch'in;7.58073E+11;9330040;687;Spain;Male;35;3;0;2;1;1;176450.19;0
4854;15614740;Walters;5.11871E+11;8748848;684;France;Female;41;6;135203.81;2;1;1;121967.88;0
4855;15574071;Muravyova;9.77408E+11;8868458;706;Germany;Male;23;2;93301.97;2;0;1;127187.04;0
4856;15671148;Barry;6.4531E+11;4731715;490;Germany;Male;33;5;96341;2;0;0;108313.34;0
4857;15721921;Woolnough;3.04593E+11;3044940;796;France;Male;44;8;165326.2;1;1;1;57205.55;0
4858;15717995;Keen;2.82112E+11;7761202;849;France;Male;27;0;0;2;0;1;157891.86;0
4859;15632050;Liebe;2.45175E+11;6203631;779;France;Female;41;10;99786.2;1;1;0;86927.53;0
4860;15647111;White;2.19326E+11;2711961;794;Spain;Female;22;4;114440.24;1;1;1;107753.07;0
4861;15759991;Hunter;8.19537E+11;5550524;748;Spain;Male;36;4;141573.55;1;1;0;82158.14;0
4862;15790204;Myers;4.45843E+11;6893818;663;Spain;Female;22;9;0;1;1;0;29135.89;1
4863;15686780;Rogova;8.01162E+11;4512115;645;Spain;Female;55;1;133676.65;1;0;1;17095.49;0
4864;15640491;Raff;8.69216E+11;7487565;464;France;Female;33;10;147493.7;2;1;0;100447.53;0
4865;15783225;Cocci;6.32018E+11;7694371;737;France;Male;54;9;0;1;1;0;83470.4;1
4866;15734438;Kanayochukwu;7.11581E+11;7568318;590;France;Female;29;4;0;2;1;0;121846.81;0
4867;15688760;Obialo;8.27499E+11;6835307;522;Germany;Female;37;3;95022.57;1;1;1;129107.59;0
4868;15768124;Liu;8.6234E+11;7419522;648;France;Female;34;3;0;1;1;0;54726.43;0
4869;15661330;Gilbert;4.52603E+11;8506248;754;France;Male;37;6;0;1;1;1;116141.72;0
4870;15781272;Coles;7.06603E+11;3883508;669;France;Male;50;4;149713.61;3;1;1;124872.42;1
4871;15573888;Ponomaryov;3.7773E+11;4491458;648;Germany;Female;43;1;107963.38;1;0;0;186438.86;1
4872;15575858;Bergamaschi;6.0282E+11;9444492;763;France;Male;40;3;0;2;1;0;134281.11;0
4873;15645937;Guerin;8.10556E+11;7398043;790;Spain;Male;32;3;0;1;1;0;91044.47;0
4874;15702337;Sinclair;5.04843E+11;9012352;581;France;Male;37;7;0;2;1;1;74320.75;0
4875;15764537;Dominguez;3.02603E+11;7524761;703;France;Male;43;8;0;2;1;0;9704.66;0
4876;15619616;Costa;3.85038E+11;5877707;571;France;Female;33;9;102017.25;2;0;0;128600.49;0
4877;15585133;Wei;3.38697E+11;7761662;657;Spain;Female;27;8;0;2;0;0;6468.24;0
4878;15573971;Mills;7.18619E+11;9295526;737;France;Male;44;7;0;2;0;0;57898.58;0
4879;15579433;Pugh;4.16864E+11;5202254;793;Spain;Male;29;8;96674.55;2;0;0;192120.66;0
4880;15777045;Price;2.82201E+11;9735345;783;Spain;Female;44;3;81811.71;1;1;0;164213.53;1
4881;15611580;Wood;2.52391E+11;4800385;751;Spain;Male;33;4;79281.61;1;1;0;117547.76;0
4882;15614778;Robertson;4.54059E+11;7701829;579;France;Male;31;6;0;2;1;0;26149.25;0
4883;15771750;Sawtell;6.62596E+11;8851591;655;Germany;Female;36;10;122314.39;1;1;0;9181.66;0
4884;15593280;Yuryeva;8.5474E+11;2783696;614;Germany;Male;43;8;140733.74;1;1;1;166588.76;0
4885;15569274;Pisano;1.53129E+11;6805651;678;Germany;Male;49;2;116933.11;1;1;0;195053.58;1
4886;15654408;Kharitonova;9.91448E+11;1961002;562;Spain;Male;41;5;165445.04;2;1;0;85787.31;0
4887;15657468;Simmons;6.68178E+11;9588682;711;Germany;Female;53;5;123805.03;1;1;0;102428.51;0
4888;15614213;Muramats;4.92252E+11;4801720;620;France;Male;37;0;107548.94;1;1;0;71175.94;0
4889;15589869;Tang;4.52597E+11;2015251;437;France;Male;49;9;111634.29;2;0;1;166440.32;0
4890;15693205;Peng;9.05454E+11;9254285;691;Germany;Female;41;8;109153.96;3;1;1;148848.76;1
4891;15797113;Bevan;2.13471E+11;1654791;552;Spain;Female;34;4;0;2;1;0;140286.69;0
4892;15676958;Zito;1.12915E+11;7859113;765;Germany;Male;34;5;86055.17;2;1;1;104220.5;0
4893;15739592;Sokolov;8.93903E+11;1674195;707;Germany;Female;51;10;98438.23;1;0;0;70778.63;1
4894;15656263;Teng;2.93226E+11;4977065;764;Spain;Male;29;5;0;2;1;0;65868.28;0
4895;15636872;Amadi;4.30209E+11;7617007;585;France;Female;32;8;144705.87;2;0;0;171482.56;0
4896;15589435;Davide;2.47946E+11;6898135;784;France;Male;31;7;0;2;1;1;143204.41;0
4897;15640464;Parkes;2.50272E+11;6042166;605;France;Male;41;5;91612.91;1;1;1;28427.84;0
4898;15723851;Mazzanti;3.66962E+11;6850586;699;Spain;Male;40;2;0;1;1;0;78387.32;0
4899;15722122;Findlay;6.62978E+11;5299544;544;France;Female;40;7;0;1;0;1;161076.92;0
4900;15696852;Hsu;3.10234E+11;1787936;803;France;Female;32;9;192122.84;1;1;1;54277.45;1
4901;15634936;Chukwukadibia;5.28164E+11;1486859;735;France;Male;41;7;179904;1;1;1;137180.95;0
4902;15575935;Baxter;9.75834E+11;2651903;673;France;Male;59;0;178058.06;2;0;1;21063.71;1
4903;15634491;Kung;5.71E+11;8826387;652;France;Male;30;2;176166.56;2;1;1;152210.81;0
4904;15628530;Booth;4.9498E+11;8606675;694;France;Male;42;3;156864.2;2;0;0;88890.75;0
4905;15678720;Evans;2.32078E+11;9101929;741;France;Female;44;7;0;2;1;1;190534.76;0
4906;15627999;Kung;5.18968E+11;3762478;590;Spain;Male;30;3;0;2;1;0;83090.35;0
4907;15571244;Tung;9.5234E+11;5816637;809;Spain;Female;33;3;0;2;0;1;141426.78;0
4908;15739931;Yuan;9.95824E+11;7154496;523;France;Male;34;2;161588.89;1;1;1;51358.66;0
4909;15806256;Jackson;7.30646E+11;7244555;540;France;Male;48;2;109349.29;1;1;0;88703.04;1
4910;15787258;Ross;2.80893E+11;4468074;596;Spain;Female;29;6;0;2;1;0;116696.77;0
4911;15706463;Yang;8.95329E+11;6604646;597;France;Female;36;9;0;2;1;1;7156.09;0
4912;15691004;Yu;3.63079E+11;2040725;407;Spain;Male;37;1;0;1;1;1;49161.12;1
4913;15792228;Onwumelu;9.16522E+11;4852021;748;France;Male;60;0;152335.7;1;1;0;126743.33;1
4914;15733447;Gay;5.76115E+11;3975281;562;France;Female;51;1;124662.54;1;1;1;65390.46;1
4915;15679062;Morrison;5.16751E+11;9334465;734;Germany;Female;47;10;91522.04;2;1;1;138835.91;0
4916;15594409;Belov;6.38238E+11;3258637;710;France;Male;45;1;0;2;1;1;36154.66;0
4917;15613816;Mao;9.7764E+11;2378314;539;Spain;Female;39;6;62052.28;1;0;1;59755.14;0
4918;15681991;Walsh;6.7589E+11;2215159;542;France;Male;32;7;107871.72;1;1;0;125302.64;0
4919;15796074;Bruno;7.61506E+11;1169755;717;France;Female;36;2;99472.76;2;1;0;94274.72;1
4920;15625941;Gray;1.05225E+11;5193699;682;Spain;Female;50;10;128039.01;1;1;1;102260.16;0
4921;15615016;Maurer;9.24714E+11;1399193;515;France;Male;33;2;0;2;1;1;136028.97;0
4922;15748414;Chiang;6.53231E+11;7422080;526;Spain;Female;33;8;114634.63;2;1;0;110114.38;1
4923;15751203;Cattaneo;2.31593E+11;8524785;702;France;Male;26;5;56738.47;2;1;1;100442.22;1
4924;15662658;Grieve;6.13017E+11;6058146;651;Germany;Male;34;2;90355.12;2;0;0;193597.94;0
4925;15574868;Lowell;9.17061E+11;1442149;792;Germany;Male;36;5;115725.24;2;0;0;1871.25;0
4926;15790282;Trentino;7.93839E+11;3694628;817;Germany;Male;58;3;114327.59;2;1;1;42831.11;0
4927;15762927;Sung;6.34738E+11;1079111;674;Germany;Female;36;6;100762.64;1;1;0;182156.86;0
4928;15803456;Yen;1.46698E+11;5359385;641;France;Female;40;9;0;1;0;0;151648.66;1
4929;15771857;Philipp;8.78002E+11;8716674;513;Spain;Male;39;7;89039.9;2;1;1;146738.83;0
4930;15700601;Dynon;2.80491E+11;1975152;561;France;Male;34;1;78829.53;1;1;1;12148.2;0
4931;15569670;Alexeyeva;3.48981E+11;4026341;627;Germany;Male;30;6;112372.96;1;1;1;118029.09;0
4932;15772341;Hs?eh;6.73154E+11;9639435;682;Germany;Male;81;6;122029.15;1;1;1;50783.88;0
4933;15661548;Ferri;6.07343E+11;8680535;683;France;Female;29;0;157829.12;1;0;0;129891.66;0
4934;15787597;Hsu;5.26478E+11;7712186;420;Germany;Female;31;1;108377.75;2;1;1;9904.63;0
4935;15806913;Bishop;7.82165E+11;8412128;670;France;Female;54;2;95507.12;1;1;1;63213.31;0
4936;15804862;Toscani;2.22518E+11;7662250;505;Germany;Male;43;6;127146.68;1;0;0;137565.87;0
4937;15792986;T'ao;4.67232E+11;4689918;580;Germany;Male;24;1;133811.78;1;1;0;17185.95;1
4938;15625632;Philip;1.39005E+11;9288397;577;France;Male;36;3;121092.47;2;0;1;143783.46;0
4939;15727703;Li Fonti;3.21648E+11;2646327;773;Germany;Male;34;10;126979.75;1;0;0;36823.28;0
4940;15606273;Rene;8.47692E+11;4572499;616;France;Male;37;5;144235.73;2;0;0;154957.66;1
4941;15799652;Daigle;3.58609E+11;6998651;763;France;Female;38;0;152582.2;2;0;0;31892.82;0
4942;15715047;Joshua;6.74518E+11;8236792;640;Spain;Male;43;9;172478.15;1;1;0;191084.4;1
4943;15784687;Simmons;2.46667E+11;1610907;592;France;Male;36;1;126477.42;1;0;0;179718.17;0
4944;15615322;Jamieson;1.80867E+11;3113291;528;Spain;Male;43;7;97473.87;2;1;1;159823.16;0
4945;15722072;Hou;5.57629E+11;6786535;630;France;Male;53;5;138053.67;1;0;1;114110.97;0
4946;15646784;Cochran;5.2758E+11;9908948;529;France;Female;31;2;164003.05;2;1;1;60993.23;0
4947;15644692;Bibb;1.79737E+11;1852588;546;France;Female;47;8;0;1;1;1;66408.01;1
4948;15670354;Jen;5.76306E+11;5256981;753;France;Female;62;6;0;2;1;1;136398.9;0
4949;15716357;Corran;1.06502E+11;6481885;772;Spain;Female;39;4;122486.11;2;1;1;140709.25;0
4950;15786717;He;3.13252E+11;8516283;567;France;Male;36;1;0;2;0;0;8555.73;0
4951;15771383;Loggia;3.95251E+11;2661468;628;Germany;Female;45;6;53667.44;1;1;0;115022.94;0
4952;15649793;Lovely;4.61369E+11;2940518;658;France;Male;20;7;0;2;0;0;187638.34;0
4953;15731543;Becker;7.49715E+11;5949816;679;Spain;Male;58;9;109327.65;1;1;1;3829.13;0
4954;15684516;Plascencia;1.05516E+11;8885688;629;Spain;Male;34;1;121151.05;1;0;0;119357.93;0
4955;15677249;Somadina;9.00048E+11;7491105;731;Spain;Male;42;9;101043.63;1;1;1;192175.52;0
4956;15581525;Walker;1.50057E+11;5718347;775;Germany;Male;33;3;83501.66;2;1;0;128841.31;0
4957;15628420;Alekseeva;9.39058E+11;7884577;660;Spain;Male;33;2;80462.24;1;0;0;150422.35;0
4958;15600478;Watson;2.66975E+11;8331811;752;France;Male;39;3;0;1;1;0;188187.05;0
4959;15594502;Zotov;7.7794E+11;2971110;655;France;Male;37;6;109093.41;2;1;0;1775.52;0
4960;15784361;Williamson;7.48038E+11;1647525;543;Spain;Female;46;5;140355.6;1;1;1;85086.78;0
4961;15767626;Carpenter;7.35241E+11;9406638;811;France;Male;42;10;0;2;1;1;3797.79;0
4962;15632521;Cattaneo;7.93786E+11;9344603;689;Germany;Male;45;0;130170.82;2;1;0;150856.38;0
4963;15665088;Gordon;4.51226E+11;2097934;531;France;Female;42;2;0;2;0;1;90537.47;0
4964;15652084;Boni;5.33855E+11;8663320;515;France;Male;40;0;109542.29;1;1;1;166370.81;0
4965;15574761;Lynch;1.84211E+11;2822181;466;France;Female;41;3;33563.95;2;1;0;178994.13;1
4966;15729515;McCarthy;7.26185E+11;1581303;782;France;Male;36;1;148795.17;2;1;1;195681.43;0
4967;15682070;Davies;7.92964E+11;6804082;611;France;Male;64;9;0;2;1;1;53277.15;0
4968;15743817;Hargreaves;3.39088E+11;5654278;621;Germany;Male;40;8;174126.75;3;1;0;172490.78;1
4969;15572158;Blackburn;1.33424E+11;8731348;604;Spain;Male;41;3;0;1;0;0;11819.84;0
4970;15584477;K?;9.44632E+11;6057687;655;Spain;Female;35;1;106405.03;1;1;1;82900.25;0
4971;15614893;Meng;9.9397E+11;5918329;689;Spain;Male;38;2;0;1;1;1;82709.8;0
4972;15665963;Cattaneo;2.40517E+11;4684780;681;Spain;Male;30;2;128393.29;1;1;1;180593.45;0
4973;15612524;Hunt;6.13378E+11;3190207;643;Germany;Male;41;2;127841.52;1;1;0;172363.41;0
4974;15596962;Owens;7.27195E+11;4918870;617;France;Female;24;4;137295.19;2;1;1;91195.12;0
4975;15744942;Steele;3.93928E+11;5428575;638;Spain;Female;55;2;155828.22;1;0;1;108987.25;1
4976;15573278;Kennedy;9.57712E+11;7221736;743;France;Male;39;6;0;2;1;0;44265.28;0
4977;15717056;Pan;4.51087E+11;7738333;828;Germany;Female;25;7;144351.86;1;1;0;116613.26;0
4978;15795881;Alexander;6.57097E+11;3692614;776;Spain;Male;35;8;106365.29;1;1;1;148527.56;0
4979;15758939;Bray;3.34365E+11;8212591;540;Germany;Male;35;7;127801.88;1;0;1;84239.46;0
4980;15792250;Nnabuife;8.30621E+11;3064278;616;Germany;Female;45;4;122793.96;1;1;1;62002.04;0
4981;15740406;Padovesi;2.81692E+11;2367894;628;Germany;Male;38;10;113525.84;1;1;0;46044.48;1
4982;15768137;Bray;5.05363E+11;3733247;667;Spain;Female;23;6;136100.69;2;0;0;169669.33;1
4983;15569120;Lucas;2.82865E+11;9635469;615;France;Male;30;7;0;2;1;1;156346.84;0
4984;15723721;Tinline;4.73547E+11;3116735;543;France;Male;30;4;140916.81;1;1;0;157711.18;0
4985;15777122;Esomchi;6.01385E+11;3094801;553;France;Female;31;4;0;2;1;1;89087.4;0
4986;15742681;Liao;5.82457E+11;5191275;554;Germany;Male;26;4;121365.39;1;1;1;8742.36;0
4987;15582090;Iroawuchi;1.68046E+11;9356862;684;Spain;Female;36;4;0;1;1;0;117038.96;0
4988;15711254;Retana;8.1661E+11;6811973;452;France;Female;35;7;0;2;1;0;164241.67;0
4989;15775067;Fang;6.92442E+11;4142660;606;France;Male;47;3;93578.68;2;0;1;137720.56;1
4990;15602851;Ozioma;2.6757E+11;6762949;629;France;Male;40;9;0;1;1;0;106.67;0
4991;15802857;Robson;3.48973E+11;8603292;659;Spain;Female;33;8;115409.6;1;0;1;1539.21;0
4992;15701175;Bruno;6.54338E+11;2402128;493;France;Female;33;8;90791.69;1;1;1;59659.53;0
4993;15783019;Price;9.84614E+11;4458587;794;France;Female;62;9;123681.32;3;1;0;173586.63;1
4994;15728912;Swanson;3.42164E+11;2585796;554;France;Female;44;6;92436.86;1;1;0;126033.9;0
4995;15585580;Chang;8.17228E+11;5488761;796;Germany;Female;52;9;167194.36;1;1;1;62808.93;1
4996;15583480;Morgan;8.70235E+11;3779248;807;France;Female;36;4;0;2;0;1;147007.33;0
4997;15620341;Nwebube;7.43063E+11;5020625;500;Germany;Male;44;9;160838.13;2;1;0;196261.64;0
4998;15613886;Trevisan;9.37771E+11;6900115;722;Spain;Male;43;1;0;1;1;0;44560.17;1
4999;15792916;Ositadimma;7.10082E+11;9114173;559;Spain;Female;40;7;144470.77;1;1;1;18917.95;0
5000;15710408;Cunningham;6.9078E+11;2277737;584;Spain;Female;38;3;0;2;1;1;4525.4;0
5001;15598695;Fields;6.30827E+11;3979515;834;Germany;Female;68;9;130169.27;2;0;1;93112.2;0
5002;15649354;Johnston;9.95685E+11;6206857;754;Spain;Male;35;4;0;2;1;1;9658.41;0
5003;15737556;Vasilyev;4.6452E+11;2000544;590;France;Male;43;7;81076.8;2;1;1;182627.25;1
5004;15671610;Hooper;4.22553E+11;7293862;740;France;Male;36;7;0;1;1;1;13177.4;0
5005;15625092;Colombo;5.47144E+11;3398607;502;Germany;Female;57;3;101465.31;1;1;0;43568.31;1
5006;15741032;Tsao;3.82154E+11;5653087;733;France;Male;48;5;0;1;0;1;117830.57;0
5007;15750014;Chikere;1.61376E+11;4442297;755;Germany;Female;37;0;113865.23;2;1;1;117396.25;0
5008;15784761;Ballard;5.58155E+11;7547666;554;Spain;Female;46;7;87603.35;3;0;1;96929.24;1
5009;15768359;Akhtar;5.62411E+11;4001114;534;France;Male;36;4;120037.96;1;1;0;36275.94;0
5010;15805769;O'Loughlin;3.38857E+11;7999793;656;Spain;Male;33;4;0;2;1;0;116706;0
5011;15719508;Davis;7.78689E+11;5375375;575;Germany;Male;49;7;121205.15;4;1;1;168080.53;1
5012;15609011;Barry;3.91056E+11;5443960;480;Spain;Male;47;8;75408.33;1;1;0;25887.89;1
5013;15703106;K'ung;7.19274E+11;1826594;575;France;Male;40;5;0;2;1;1;122488.59;0
5014;15626795;Gorman;9.60682E+11;1735844;672;France;Female;40;3;0;1;1;0;113171.61;1
5015;15773731;John;6.27114E+11;1437092;758;Spain;Female;35;5;0;2;0;0;100365.51;0
5016;15756196;Tsou;7.82111E+11;4119639;682;France;Male;50;6;121818.84;2;0;1;124151.37;0
5017;15687903;Okonkwo;9.27393E+11;8891068;501;France;Female;29;8;0;2;1;0;112664.24;0
5018;15777599;Esposito;4.79017E+11;7570422;746;Germany;Male;34;6;141806;2;1;1;183494.87;0
5019;15754577;Boni;8.36451E+11;7519710;556;France;Female;51;8;61354.14;1;1;0;198810.65;1
5020;15584113;Pratt;8.70151E+11;9781826;823;Germany;Female;53;4;124954.94;1;0;1;131259.6;1
5021;15669589;Page;1.57418E+11;3045419;491;Germany;Female;68;1;95039.12;1;0;1;116471.14;1
5022;15632793;Wilkinson;6.30318E+11;9462201;638;France;Female;29;9;103417.74;1;1;1;15336.4;0
5023;15711130;Tseng;4.11792E+11;3536519;734;France;Male;45;2;0;2;1;0;99593.28;0
5024;15615254;Clark;5.6043E+11;4806723;555;France;Male;40;10;43028.77;1;1;0;170514.21;0
5025;15720583;Finch;7.22678E+11;2295240;745;Germany;Female;44;0;119638.21;1;1;1;34265.08;1
5026;15780432;Shen;5.91335E+11;5629566;728;France;Male;37;3;122689.51;2;0;0;106977.53;1
5027;15673223;Hou;8.43727E+11;4726495;626;France;Male;44;10;0;2;0;0;164287.86;0
5028;15807989;Wall;9.24634E+11;3234916;681;Germany;Male;37;8;73179.34;2;1;1;25292.53;0
5029;15761168;Manna;2.52302E+11;5984564;478;France;Female;38;4;171913.87;1;1;0;51820.87;1
5030;15651272;Reyes;2.12159E+11;7303713;709;France;Male;38;5;0;2;1;1;81452.29;0
5031;15812832;Jideofor;3.62035E+11;7082998;562;Germany;Male;33;8;92659.2;2;1;0;1354.25;0
5032;15680517;Sal;6.57697E+11;1452210;769;Germany;Female;34;7;137239.17;1;1;1;71379.92;1
5033;15750569;Iweobiegbunam;9.82926E+11;7152541;684;Germany;Female;46;3;102955.14;2;1;0;154137.33;0
5034;15690743;Shao;7.48334E+11;8765204;536;France;Female;61;8;65190.29;1;1;1;64308.49;1
5035;15627741;Heath;6.40679E+11;8769887;631;Germany;Female;29;2;96863.52;2;1;1;31613.35;0
5036;15712121;Chidimma;2.03651E+11;4834254;657;Spain;Male;34;5;154983.98;1;1;0;27738.01;0
5037;15805429;Murray;2.67545E+11;2673915;699;Germany;Male;59;3;106819.65;1;0;1;163570.25;0
5038;15814923;Sullivan;2.24219E+11;5946828;606;Spain;Male;38;7;128578.52;1;1;1;193878.51;0
5039;15589230;Wu;1.61922E+11;3285995;612;France;Female;63;2;126473.33;1;0;1;147545.65;0
5040;15775490;Downie;6.00574E+11;7238822;660;France;Female;38;5;110570.78;2;1;0;195906.59;0
5041;15749727;Chukwufumnanya;9.90178E+11;6438996;829;Spain;Male;50;7;0;2;0;1;178458.86;0
5042;15619238;Allan;2.77508E+11;9267700;567;Spain;Male;29;8;0;2;1;0;156125.72;0
5043;15593468;Findlay;6.72443E+11;8260945;850;France;Female;33;3;0;2;1;1;11159.19;0
5044;15718454;Ch'eng;9.69916E+11;5357879;712;Spain;Female;44;2;0;2;0;0;45738.94;0
5045;15789498;Miller;5.29093E+11;5077617;562;France;Male;30;3;111099.79;2;0;0;140650.19;0
5046;15744691;Tsai;9.63656E+11;5618782;755;France;Female;29;3;0;3;1;0;4733.94;0
5047;15708289;Graham;6.82185E+11;9858169;793;Spain;Male;25;3;100913.57;1;0;0;10579.72;0
